,fullpath,project,path,filename,ext,lines
441,OpenRA.Mods.Common/Graphics/TilesetSpecificSpriteSequence.cs,OpenRA.Mods.Common,Graphics,TilesetSpecificSpriteSequence.cs,.cs,86
442,OpenRA.Mods.Common/Graphics/UIModelRenderable.cs,OpenRA.Mods.Common,Graphics,UIModelRenderable.cs,.cs,154
443,OpenRA.Mods.Common/Graphics/UITextRenderable.cs,OpenRA.Mods.Common,Graphics,UITextRenderable.cs,.cs,69
444,OpenRA.Mods.Common/HitShapes/Capsule.cs,OpenRA.Mods.Common,HitShapes,Capsule.cs,.cs,121
445,OpenRA.Mods.Common/HitShapes/Circle.cs,OpenRA.Mods.Common,HitShapes,Circle.cs,.cs,67
446,OpenRA.Mods.Common/HitShapes/IHitShape.cs,OpenRA.Mods.Common,HitShapes,IHitShape.cs,.cs,28
447,OpenRA.Mods.Common/HitShapes/Polygon.cs,OpenRA.Mods.Common,HitShapes,Polygon.cs,.cs,129
448,OpenRA.Mods.Common/HitShapes/Rectangle.cs,OpenRA.Mods.Common,HitShapes,Rectangle.cs,.cs,147
449,OpenRA.Mods.Common/Lint/CheckActorReferences.cs,OpenRA.Mods.Common,Lint,CheckActorReferences.cs,.cs,110
450,OpenRA.Mods.Common/Lint/CheckActors.cs,OpenRA.Mods.Common,Lint,CheckActors.cs,.cs,27
451,OpenRA.Mods.Common/Lint/CheckAngle.cs,OpenRA.Mods.Common,Lint,CheckAngle.cs,.cs,76
452,OpenRA.Mods.Common/Lint/CheckChromeHotkeys.cs,OpenRA.Mods.Common,Lint,CheckChromeHotkeys.cs,.cs,121
453,OpenRA.Mods.Common/Lint/CheckChromeLogic.cs,OpenRA.Mods.Common,Lint,CheckChromeLogic.cs,.cs,51
454,OpenRA.Mods.Common/Lint/CheckConditions.cs,OpenRA.Mods.Common,Lint,CheckConditions.cs,.cs,76
455,OpenRA.Mods.Common/Lint/CheckConflictingMouseBounds.cs,OpenRA.Mods.Common,Lint,CheckConflictingMouseBounds.cs,.cs,31
456,OpenRA.Mods.Common/Lint/CheckCursors.cs,OpenRA.Mods.Common,Lint,CheckCursors.cs,.cs,66
457,OpenRA.Mods.Common/Lint/CheckDefaultVisibility.cs,OpenRA.Mods.Common,Lint,CheckDefaultVisibility.cs,.cs,57
458,OpenRA.Mods.Common/Lint/CheckHitShapes.cs,OpenRA.Mods.Common,Lint,CheckHitShapes.cs,.cs,46
459,OpenRA.Mods.Common/Lint/CheckLocomotorReferences.cs,OpenRA.Mods.Common,Lint,CheckLocomotorReferences.cs,.cs,67
460,OpenRA.Mods.Common/Lint/CheckMapCordon.cs,OpenRA.Mods.Common,Lint,CheckMapCordon.cs,.cs,27
461,OpenRA.Mods.Common/Lint/CheckMapMetadata.cs,OpenRA.Mods.Common,Lint,CheckMapMetadata.cs,.cs,45
462,OpenRA.Mods.Common/Lint/CheckMapTiles.cs,OpenRA.Mods.Common,Lint,CheckMapTiles.cs,.cs,24
463,OpenRA.Mods.Common/Lint/CheckNotifications.cs,OpenRA.Mods.Common,Lint,CheckNotifications.cs,.cs,66
464,OpenRA.Mods.Common/Lint/CheckOwners.cs,OpenRA.Mods.Common,Lint,CheckOwners.cs,.cs,50
465,OpenRA.Mods.Common/Lint/CheckPalettes.cs,OpenRA.Mods.Common,Lint,CheckPalettes.cs,.cs,147
466,OpenRA.Mods.Common/Lint/CheckPlayers.cs,OpenRA.Mods.Common,Lint,CheckPlayers.cs,.cs,93
467,OpenRA.Mods.Common/Lint/CheckRangeLimit.cs,OpenRA.Mods.Common,Lint,CheckRangeLimit.cs,.cs,41
468,OpenRA.Mods.Common/Lint/CheckRevealFootprint.cs,OpenRA.Mods.Common,Lint,CheckRevealFootprint.cs,.cs,50
469,OpenRA.Mods.Common/Lint/CheckSequences.cs,OpenRA.Mods.Common,Lint,CheckSequences.cs,.cs,149
470,OpenRA.Mods.Common/Lint/CheckSpriteBodies.cs,OpenRA.Mods.Common,Lint,CheckSpriteBodies.cs,.cs,42
471,OpenRA.Mods.Common/Lint/CheckSyncAnnotations.cs,OpenRA.Mods.Common,Lint,CheckSyncAnnotations.cs,.cs,62
472,OpenRA.Mods.Common/Lint/CheckTooltips.cs,OpenRA.Mods.Common,Lint,CheckTooltips.cs,.cs,45
473,OpenRA.Mods.Common/Lint/CheckTraitLocation.cs,OpenRA.Mods.Common,Lint,CheckTraitLocation.cs,.cs,42
474,OpenRA.Mods.Common/Lint/CheckTraitPrerequisites.cs,OpenRA.Mods.Common,Lint,CheckTraitPrerequisites.cs,.cs,47
475,OpenRA.Mods.Common/Lint/CheckUnknownTraitFields.cs,OpenRA.Mods.Common,Lint,CheckUnknownTraitFields.cs,.cs,98
476,OpenRA.Mods.Common/Lint/CheckUnknownWeaponFields.cs,OpenRA.Mods.Common,Lint,CheckUnknownWeaponFields.cs,.cs,115
477,OpenRA.Mods.Common/Lint/CheckVoiceReferences.cs,OpenRA.Mods.Common,Lint,CheckVoiceReferences.cs,.cs,76
478,OpenRA.Mods.Common/Lint/CheckWorldAndPlayerInherits.cs,OpenRA.Mods.Common,Lint,CheckWorldAndPlayerInherits.cs,.cs,96
479,OpenRA.Mods.Common/Lint/LintBuildablePrerequisites.cs,OpenRA.Mods.Common,Lint,LintBuildablePrerequisites.cs,.cs,47
480,OpenRA.Mods.Common/Lint/LintExts.cs,OpenRA.Mods.Common,Lint,LintExts.cs,.cs,114
481,OpenRA.Mods.Common/LoadScreens/BlankLoadScreen.cs,OpenRA.Mods.Common,LoadScreens,BlankLoadScreen.cs,.cs,146
482,OpenRA.Mods.Common/LoadScreens/LogoStripeLoadScreen.cs,OpenRA.Mods.Common,LoadScreens,LogoStripeLoadScreen.cs,.cs,70
483,OpenRA.Mods.Common/LoadScreens/ModContentLoadScreen.cs,OpenRA.Mods.Common,LoadScreens,ModContentLoadScreen.cs,.cs,95
484,OpenRA.Mods.Common/LoadScreens/SheetLoadScreen.cs,OpenRA.Mods.Common,LoadScreens,SheetLoadScreen.cs,.cs,102
485,OpenRA.Mods.Common/./ModContent.cs,OpenRA.Mods.Common,.,ModContent.cs,.cs,127
486,OpenRA.Mods.Common/./ModCredits.cs,OpenRA.Mods.Common,.,ModCredits.cs,.cs,22
487,OpenRA.Mods.Common/Orders/BeaconOrderGenerator.cs,OpenRA.Mods.Common,Orders,BeaconOrderGenerator.cs,.cs,36
488,OpenRA.Mods.Common/Orders/DeployOrderTargeter.cs,OpenRA.Mods.Common,Orders,DeployOrderTargeter.cs,.cs,46
489,OpenRA.Mods.Common/Orders/EnterAlliedActorTargeter.cs,OpenRA.Mods.Common,Orders,EnterAlliedActorTargeter.cs,.cs,49
490,OpenRA.Mods.Common/Orders/ForceModifiersOrderGenerator.cs,OpenRA.Mods.Common,Orders,ForceModifiersOrderGenerator.cs,.cs,44
491,OpenRA.Mods.Common/Orders/GlobalButtonOrderGenerator.cs,OpenRA.Mods.Common,Orders,GlobalButtonOrderGenerator.cs,.cs,106
492,OpenRA.Mods.Common/Orders/GuardOrderGenerator.cs,OpenRA.Mods.Common,Orders,GuardOrderGenerator.cs,.cs,93
493,OpenRA.Mods.Common/Orders/OrderGenerator.cs,OpenRA.Mods.Common,Orders,OrderGenerator.cs,.cs,45
494,OpenRA.Mods.Common/Orders/PlaceBuildingOrderGenerator.cs,OpenRA.Mods.Common,Orders,PlaceBuildingOrderGenerator.cs,.cs,348
495,OpenRA.Mods.Common/Orders/RepairOrderGenerator.cs,OpenRA.Mods.Common,Orders,RepairOrderGenerator.cs,.cs,94
496,OpenRA.Mods.Common/Orders/UnitOrderTargeter.cs,OpenRA.Mods.Common,Orders,UnitOrderTargeter.cs,.cs,88
497,OpenRA.Mods.Common/Pathfinder/BasePathSearch.cs,OpenRA.Mods.Common,Pathfinder,BasePathSearch.cs,.cs,182
498,OpenRA.Mods.Common/Pathfinder/CellInfo.cs,OpenRA.Mods.Common,Pathfinder,CellInfo.cs,.cs,76
499,OpenRA.Mods.Common/Pathfinder/CellInfoLayerPool.cs,OpenRA.Mods.Common,Pathfinder,CellInfoLayerPool.cs,.cs,86
500,OpenRA.Mods.Common/Pathfinder/PathGraph.cs,OpenRA.Mods.Common,Pathfinder,PathGraph.cs,.cs,271
501,OpenRA.Mods.Common/Pathfinder/PathSearch.cs,OpenRA.Mods.Common,Pathfinder,PathSearch.cs,.cs,135
502,OpenRA.Mods.Common/./PlayerExtensions.cs,OpenRA.Mods.Common,.,PlayerExtensions.cs,.cs,26
503,OpenRA.Mods.Common/Projectiles/AreaBeam.cs,OpenRA.Mods.Common,Projectiles,AreaBeam.cs,.cs,275
504,OpenRA.Mods.Common/Projectiles/Bullet.cs,OpenRA.Mods.Common,Projectiles,Bullet.cs,.cs,345
505,OpenRA.Mods.Common/Projectiles/GravityBomb.cs,OpenRA.Mods.Common,Projectiles,GravityBomb.cs,.cs,139
506,OpenRA.Mods.Common/Projectiles/InstantHit.cs,OpenRA.Mods.Common,Projectiles,InstantHit.cs,.cs,93
507,OpenRA.Mods.Common/Projectiles/LaserZap.cs,OpenRA.Mods.Common,Projectiles,LaserZap.cs,.cs,214
508,OpenRA.Mods.Common/Projectiles/Missile.cs,OpenRA.Mods.Common,Projectiles,Missile.cs,.cs,940
509,OpenRA.Mods.Common/Projectiles/NukeLaunch.cs,OpenRA.Mods.Common,Projectiles,NukeLaunch.cs,.cs,164
510,OpenRA.Mods.Common/Projectiles/Railgun.cs,OpenRA.Mods.Common,Projectiles,Railgun.cs,.cs,254
511,OpenRA.Mods.Common/Scripting/CallLuaFunc.cs,OpenRA.Mods.Common,Scripting,CallLuaFunc.cs,.cs,61
512,OpenRA.Mods.Common/Scripting/Global/ActorGlobal.cs,OpenRA.Mods.Common,Scripting/Global,ActorGlobal.cs,.cs,201
513,OpenRA.Mods.Common/Scripting/Global/AngleGlobal.cs,OpenRA.Mods.Common,Scripting/Global,AngleGlobal.cs,.cs,34
514,OpenRA.Mods.Common/Scripting/Global/BeaconGlobal.cs,OpenRA.Mods.Common,Scripting/Global,BeaconGlobal.cs,.cs,54
515,OpenRA.Mods.Common/Scripting/Global/CameraGlobal.cs,OpenRA.Mods.Common,Scripting/Global,CameraGlobal.cs,.cs,29
516,OpenRA.Mods.Common/Scripting/Global/ColorGlobal.cs,OpenRA.Mods.Common,Scripting/Global,ColorGlobal.cs,.cs,91
517,OpenRA.Mods.Common/Scripting/Global/CoordinateGlobals.cs,OpenRA.Mods.Common,Scripting/Global,CoordinateGlobals.cs,.cs,79
518,OpenRA.Mods.Common/Scripting/Global/DateTimeGlobal.cs,OpenRA.Mods.Common,Scripting/Global,DateTimeGlobal.cs,.cs,80
519,OpenRA.Mods.Common/Scripting/Global/FacingGlobal.cs,OpenRA.Mods.Common,Scripting/Global,FacingGlobal.cs,.cs,36
520,OpenRA.Mods.Common/Scripting/Global/LightingGlobal.cs,OpenRA.Mods.Common,Scripting/Global,LightingGlobal.cs,.cs,65
521,OpenRA.Mods.Common/Scripting/Global/MapGlobal.cs,OpenRA.Mods.Common,Scripting/Global,MapGlobal.cs,.cs,151
522,OpenRA.Mods.Common/Scripting/Global/MediaGlobal.cs,OpenRA.Mods.Common,Scripting/Global,MediaGlobal.cs,.cs,233
523,OpenRA.Mods.Common/Scripting/Global/PlayerGlobal.cs,OpenRA.Mods.Common,Scripting/Global,PlayerGlobal.cs,.cs,36
524,OpenRA.Mods.Common/Scripting/Global/RadarGlobal.cs,OpenRA.Mods.Common,Scripting/Global,RadarGlobal.cs,.cs,35
525,OpenRA.Mods.Common/Scripting/Global/ReinforcementsGlobal.cs,OpenRA.Mods.Common,Scripting/Global,ReinforcementsGlobal.cs,.cs,195
526,OpenRA.Mods.Common/Scripting/Global/TriggerGlobal.cs,OpenRA.Mods.Common,Scripting/Global,TriggerGlobal.cs,.cs,498
527,OpenRA.Mods.Common/Scripting/Global/UserInterfaceGlobal.cs,OpenRA.Mods.Common,Scripting/Global,UserInterfaceGlobal.cs,.cs,40
528,OpenRA.Mods.Common/Scripting/Global/UtilsGlobal.cs,OpenRA.Mods.Common,Scripting/Global,UtilsGlobal.cs,.cs,121
529,OpenRA.Mods.Common/Scripting/LuaScript.cs,OpenRA.Mods.Common,Scripting,LuaScript.cs,.cs,64
530,OpenRA.Mods.Common/Scripting/Media.cs,OpenRA.Mods.Common,Scripting,Media.cs,.cs,86
531,OpenRA.Mods.Common/Scripting/Properties/AircraftProperties.cs,OpenRA.Mods.Common,Scripting/Properties,AircraftProperties.cs,.cs,61
532,OpenRA.Mods.Common/Scripting/Properties/AirstrikeProperties.cs,OpenRA.Mods.Common,Scripting/Properties,AirstrikeProperties.cs,.cs,53
533,OpenRA.Mods.Common/Scripting/Properties/AmmoPoolProperties.cs,OpenRA.Mods.Common,Scripting/Properties,AmmoPoolProperties.cs,.cs,67
534,OpenRA.Mods.Common/Scripting/Properties/CaptureProperties.cs,OpenRA.Mods.Common,Scripting/Properties,CaptureProperties.cs,.cs,42
535,OpenRA.Mods.Common/Scripting/Properties/CloakProperties.cs,OpenRA.Mods.Common,Scripting/Properties,CloakProperties.cs,.cs,39
536,OpenRA.Mods.Common/Scripting/Properties/CombatProperties.cs,OpenRA.Mods.Common,Scripting/Properties,CombatProperties.cs,.cs,109
537,OpenRA.Mods.Common/Scripting/Properties/ConditionProperties.cs,OpenRA.Mods.Common,Scripting/Properties,ConditionProperties.cs,.cs,60
538,OpenRA.Mods.Common/Scripting/Properties/DeliveryProperties.cs,OpenRA.Mods.Common,Scripting/Properties,DeliveryProperties.cs,.cs,73
539,OpenRA.Mods.Common/Scripting/Properties/DemolitionProperties.cs,OpenRA.Mods.Common,Scripting/Properties,DemolitionProperties.cs,.cs,39
540,OpenRA.Mods.Common/Scripting/Properties/DiplomacyProperties.cs,OpenRA.Mods.Common,Scripting/Properties,DiplomacyProperties.cs,.cs,28
541,OpenRA.Mods.Common/Scripting/Properties/GainsExperienceProperties.cs,OpenRA.Mods.Common,Scripting/Properties,GainsExperienceProperties.cs,.cs,53
542,OpenRA.Mods.Common/Scripting/Properties/GeneralProperties.cs,OpenRA.Mods.Common,Scripting/Properties,GeneralProperties.cs,.cs,215
543,OpenRA.Mods.Common/Scripting/Properties/GuardProperties.cs,OpenRA.Mods.Common,Scripting/Properties,GuardProperties.cs,.cs,36
544,OpenRA.Mods.Common/Scripting/Properties/HarvesterProperties.cs,OpenRA.Mods.Common,Scripting/Properties,HarvesterProperties.cs,.cs,33
545,OpenRA.Mods.Common/Scripting/Properties/HealthProperties.cs,OpenRA.Mods.Common,Scripting/Properties,HealthProperties.cs,.cs,53
546,OpenRA.Mods.Common/Scripting/Properties/MissionObjectiveProperties.cs,OpenRA.Mods.Common,Scripting/Properties,MissionObjectiveProperties.cs,.cs,128
547,OpenRA.Mods.Common/Scripting/Properties/MobileProperties.cs,OpenRA.Mods.Common,Scripting/Properties,MobileProperties.cs,.cs,72
548,OpenRA.Mods.Common/Scripting/Properties/NukeProperties.cs,OpenRA.Mods.Common,Scripting/Properties,NukeProperties.cs,.cs,36
549,OpenRA.Mods.Common/Scripting/Properties/ParadropProperties.cs,OpenRA.Mods.Common,Scripting/Properties,ParadropProperties.cs,.cs,40
550,OpenRA.Mods.Common/Scripting/Properties/ParatroopersProperties.cs,OpenRA.Mods.Common,Scripting/Properties,ParatroopersProperties.cs,.cs,45
551,OpenRA.Mods.Common/Scripting/Properties/PlayerConditionProperties.cs,OpenRA.Mods.Common,Scripting/Properties,PlayerConditionProperties.cs,.cs,59
552,OpenRA.Mods.Common/Scripting/Properties/PlayerExperienceProperties.cs,OpenRA.Mods.Common,Scripting/Properties,PlayerExperienceProperties.cs,.cs,36
553,OpenRA.Mods.Common/Scripting/Properties/PlayerProperties.cs,OpenRA.Mods.Common,Scripting/Properties,PlayerProperties.cs,.cs,127
554,OpenRA.Mods.Common/Scripting/Properties/PlayerStatsProperties.cs,OpenRA.Mods.Common,Scripting/Properties,PlayerStatsProperties.cs,.cs,47
555,OpenRA.Mods.Common/Scripting/Properties/PowerProperties.cs,OpenRA.Mods.Common,Scripting/Properties,PowerProperties.cs,.cs,65
556,OpenRA.Mods.Common/Scripting/Properties/ProductionProperties.cs,OpenRA.Mods.Common,Scripting/Properties,ProductionProperties.cs,.cs,312
557,OpenRA.Mods.Common/Scripting/Properties/RepairableBuildingProperties.cs,OpenRA.Mods.Common,Scripting/Properties,RepairableBuildingProperties.cs,.cs,47
558,OpenRA.Mods.Common/Scripting/Properties/ResourceProperties.cs,OpenRA.Mods.Common,Scripting/Properties,ResourceProperties.cs,.cs,47
559,OpenRA.Mods.Common/Scripting/Properties/ScaredCatProperties.cs,OpenRA.Mods.Common,Scripting/Properties,ScaredCatProperties.cs,.cs,36
560,OpenRA.Mods.Common/Scripting/Properties/SellableProperties.cs,OpenRA.Mods.Common,Scripting/Properties,SellableProperties.cs,.cs,31
561,OpenRA.Mods.Common/Scripting/Properties/TransformProperties.cs,OpenRA.Mods.Common,Scripting/Properties,TransformProperties.cs,.cs,36
562,OpenRA.Mods.Common/Scripting/Properties/TransportProperties.cs,OpenRA.Mods.Common,Scripting/Properties,TransportProperties.cs,.cs,66
563,OpenRA.Mods.Common/Scripting/ScriptTriggers.cs,OpenRA.Mods.Common,Scripting,ScriptTriggers.cs,.cs,538
564,OpenRA.Mods.Common/ServerTraits/LobbyCommands.cs,OpenRA.Mods.Common,ServerTraits,LobbyCommands.cs,.cs,1149
565,OpenRA.Mods.Common/ServerTraits/LobbySettingsNotification.cs,OpenRA.Mods.Common,ServerTraits,LobbySettingsNotification.cs,.cs,42
566,OpenRA.Mods.Common/ServerTraits/MasterServerPinger.cs,OpenRA.Mods.Common,ServerTraits,MasterServerPinger.cs,.cs,180
567,OpenRA.Mods.Common/ServerTraits/PlayerPinger.cs,OpenRA.Mods.Common,ServerTraits,PlayerPinger.cs,.cs,89
568,OpenRA.Mods.Common/./ShroudExts.cs,OpenRA.Mods.Common,.,ShroudExts.cs,.cs,48
569,OpenRA.Mods.Common/SpriteLoaders/DdsLoader.cs,OpenRA.Mods.Common,SpriteLoaders,DdsLoader.cs,.cs,81
570,OpenRA.Mods.Common/SpriteLoaders/PngSheetLoader.cs,OpenRA.Mods.Common,SpriteLoaders,PngSheetLoader.cs,.cs,164
571,OpenRA.Mods.Common/SpriteLoaders/ShpTSLoader.cs,OpenRA.Mods.Common,SpriteLoaders,ShpTSLoader.cs,.cs,162
572,OpenRA.Mods.Common/SpriteLoaders/TgaLoader.cs,OpenRA.Mods.Common,SpriteLoaders,TgaLoader.cs,.cs,115
573,OpenRA.Mods.Common/./TargetExtensions.cs,OpenRA.Mods.Common,.,TargetExtensions.cs,.cs,90
574,OpenRA.Mods.Common/Terrain/DefaultTerrain.cs,OpenRA.Mods.Common,Terrain,DefaultTerrain.cs,.cs,188
575,OpenRA.Mods.Common/Terrain/DefaultTileCache.cs,OpenRA.Mods.Common,Terrain,DefaultTileCache.cs,.cs,187
576,OpenRA.Mods.Common/Terrain/TerrainInfo.cs,OpenRA.Mods.Common,Terrain,TerrainInfo.cs,.cs,102
577,OpenRA.Mods.Common/Traits/AcceptsDeliveredCash.cs,OpenRA.Mods.Common,Traits,AcceptsDeliveredCash.cs,.cs,50
578,OpenRA.Mods.Common/Traits/AcceptsDeliveredExperience.cs,OpenRA.Mods.Common,Traits,AcceptsDeliveredExperience.cs,.cs,33
579,OpenRA.Mods.Common/Traits/ActorSpawner.cs,OpenRA.Mods.Common,Traits,ActorSpawner.cs,.cs,32
580,OpenRA.Mods.Common/Traits/AffectsShroud.cs,OpenRA.Mods.Common,Traits,AffectsShroud.cs,.cs,175
581,OpenRA.Mods.Common/Traits/Air/Aircraft.cs,OpenRA.Mods.Common,Traits/Air,Aircraft.cs,.cs,1314
582,OpenRA.Mods.Common/Traits/Air/AttackAircraft.cs,OpenRA.Mods.Common,Traits/Air,AttackAircraft.cs,.cs,69
583,OpenRA.Mods.Common/Traits/Air/AttackBomber.cs,OpenRA.Mods.Common,Traits/Air,AttackBomber.cs,.cs,97
584,OpenRA.Mods.Common/Traits/Air/FallsToEarth.cs,OpenRA.Mods.Common,Traits/Air,FallsToEarth.cs,.cs,71
585,OpenRA.Mods.Common/Traits/AmmoPool.cs,OpenRA.Mods.Common,Traits,AmmoPool.cs,.cs,119
586,OpenRA.Mods.Common/Traits/AppearsOnMapPreview.cs,OpenRA.Mods.Common,Traits,AppearsOnMapPreview.cs,.cs,57
587,OpenRA.Mods.Common/Traits/Armament.cs,OpenRA.Mods.Common,Traits,Armament.cs,.cs,405
588,OpenRA.Mods.Common/Traits/Armor.cs,OpenRA.Mods.Common,Traits,Armor.cs,.cs,30
589,OpenRA.Mods.Common/Traits/Attack/AttackBase.cs,OpenRA.Mods.Common,Traits/Attack,AttackBase.cs,.cs,525
590,OpenRA.Mods.Common/Traits/Attack/AttackCharges.cs,OpenRA.Mods.Common,Traits/Attack,AttackCharges.cs,.cs,77
591,OpenRA.Mods.Common/Traits/Attack/AttackFollow.cs,OpenRA.Mods.Common,Traits/Attack,AttackFollow.cs,.cs,380
592,OpenRA.Mods.Common/Traits/Attack/AttackFrontal.cs,OpenRA.Mods.Common,Traits/Attack,AttackFrontal.cs,.cs,50
593,OpenRA.Mods.Common/Traits/Attack/AttackGarrisoned.cs,OpenRA.Mods.Common,Traits/Attack,AttackGarrisoned.cs,.cs,215
594,OpenRA.Mods.Common/Traits/Attack/AttackOmni.cs,OpenRA.Mods.Common,Traits/Attack,AttackOmni.cs,.cs,91
595,OpenRA.Mods.Common/Traits/Attack/AttackTurreted.cs,OpenRA.Mods.Common,Traits/Attack,AttackTurreted.cs,.cs,50
596,OpenRA.Mods.Common/Traits/AttackMove.cs,OpenRA.Mods.Common,Traits,AttackMove.cs,.cs,187
597,OpenRA.Mods.Common/Traits/AttackWander.cs,OpenRA.Mods.Common,Traits,AttackWander.cs,.cs,38
598,OpenRA.Mods.Common/Traits/AutoCarryable.cs,OpenRA.Mods.Common,Traits,AutoCarryable.cs,.cs,121
599,OpenRA.Mods.Common/Traits/AutoCarryall.cs,OpenRA.Mods.Common,Traits,AutoCarryall.cs,.cs,134
600,OpenRA.Mods.Common/Traits/AutoTarget.cs,OpenRA.Mods.Common,Traits,AutoTarget.cs,.cs,455
601,OpenRA.Mods.Common/Traits/AutoTargetPriority.cs,OpenRA.Mods.Common,Traits,AutoTargetPriority.cs,.cs,40
602,OpenRA.Mods.Common/Traits/BlocksProjectiles.cs,OpenRA.Mods.Common,Traits,BlocksProjectiles.cs,.cs,74
603,OpenRA.Mods.Common/Traits/BodyOrientation.cs,OpenRA.Mods.Common,Traits,BodyOrientation.cs,.cs,119
604,OpenRA.Mods.Common/Traits/BotModules/BaseBuilderBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,BaseBuilderBotModule.cs,.cs,291
605,OpenRA.Mods.Common/Traits/BotModules/BotModuleLogic/BaseBuilderQueueManager.cs,OpenRA.Mods.Common,Traits/BotModules/BotModuleLogic,BaseBuilderQueueManager.cs,.cs,445
606,OpenRA.Mods.Common/Traits/BotModules/BotModuleLogic/SupportPowerDecision.cs,OpenRA.Mods.Common,Traits/BotModules/BotModuleLogic,SupportPowerDecision.cs,.cs,206
607,OpenRA.Mods.Common/Traits/BotModules/BuildingRepairBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,BuildingRepairBotModule.cs,.cs,47
608,OpenRA.Mods.Common/Traits/BotModules/CaptureManagerBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,CaptureManagerBotModule.cs,.cs,172
609,OpenRA.Mods.Common/Traits/BotModules/HarvesterBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,HarvesterBotModule.cs,.cs,165
610,OpenRA.Mods.Common/Traits/BotModules/McvManagerBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,McvManagerBotModule.cs,.cs,228
611,OpenRA.Mods.Common/Traits/BotModules/SquadManagerBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,SquadManagerBotModule.cs,.cs,458
612,OpenRA.Mods.Common/Traits/BotModules/Squads/AttackOrFleeFuzzy.cs,OpenRA.Mods.Common,Traits/BotModules/Squads,AttackOrFleeFuzzy.cs,.cs,275
613,OpenRA.Mods.Common/Traits/BotModules/Squads/Squad.cs,OpenRA.Mods.Common,Traits/BotModules/Squads,Squad.cs,.cs,122
614,OpenRA.Mods.Common/Traits/BotModules/Squads/StateMachine.cs,OpenRA.Mods.Common,Traits/BotModules/Squads,StateMachine.cs,.cs,49
615,OpenRA.Mods.Common/Traits/BotModules/Squads/States/AirStates.cs,OpenRA.Mods.Common,Traits/BotModules/Squads/States,AirStates.cs,.cs,228
616,OpenRA.Mods.Common/Traits/BotModules/Squads/States/GroundStates.cs,OpenRA.Mods.Common,Traits/BotModules/Squads/States,GroundStates.cs,.cs,224
617,OpenRA.Mods.Common/Traits/BotModules/Squads/States/NavyStates.cs,OpenRA.Mods.Common,Traits/BotModules/Squads/States,NavyStates.cs,.cs,249
618,OpenRA.Mods.Common/Traits/BotModules/Squads/States/ProtectionStates.cs,OpenRA.Mods.Common,Traits/BotModules/Squads/States,ProtectionStates.cs,.cs,79
619,OpenRA.Mods.Common/Traits/BotModules/Squads/States/StateBase.cs,OpenRA.Mods.Common,Traits/BotModules/Squads/States,StateBase.cs,.cs,154
620,OpenRA.Mods.Common/Traits/BotModules/SupportPowerBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,SupportPowerBotModule.cs,.cs,240
621,OpenRA.Mods.Common/Traits/BotModules/UnitBuilderBotModule.cs,OpenRA.Mods.Common,Traits/BotModules,UnitBuilderBotModule.cs,.cs,241
622,OpenRA.Mods.Common/Traits/Buildable.cs,OpenRA.Mods.Common,Traits,Buildable.cs,.cs,68
623,OpenRA.Mods.Common/Traits/Buildings/ActorPreviewPlaceBuildingPreview.cs,OpenRA.Mods.Common,Traits/Buildings,ActorPreviewPlaceBuildingPreview.cs,.cs,96
624,OpenRA.Mods.Common/Traits/Buildings/BaseBuilding.cs,OpenRA.Mods.Common,Traits/Buildings,BaseBuilding.cs,.cs,19
625,OpenRA.Mods.Common/Traits/Buildings/BaseProvider.cs,OpenRA.Mods.Common,Traits/Buildings,BaseProvider.cs,.cs,135
626,OpenRA.Mods.Common/Traits/Buildings/Bridge.cs,OpenRA.Mods.Common,Traits/Buildings,Bridge.cs,.cs,422
627,OpenRA.Mods.Common/Traits/Buildings/BridgeHut.cs,OpenRA.Mods.Common,Traits/Buildings,BridgeHut.cs,.cs,242
628,OpenRA.Mods.Common/Traits/Buildings/BridgePlaceholder.cs,OpenRA.Mods.Common,Traits/Buildings,BridgePlaceholder.cs,.cs,85
629,OpenRA.Mods.Common/Traits/Buildings/Building.cs,OpenRA.Mods.Common,Traits/Buildings,Building.cs,.cs,357
630,OpenRA.Mods.Common/Traits/Buildings/BuildingInfluence.cs,OpenRA.Mods.Common,Traits/Buildings,BuildingInfluence.cs,.cs,92
631,OpenRA.Mods.Common/Traits/Buildings/BuildingUtils.cs,OpenRA.Mods.Common,Traits/Buildings,BuildingUtils.cs,.cs,135
632,OpenRA.Mods.Common/Traits/Buildings/Exit.cs,OpenRA.Mods.Common,Traits/Buildings,Exit.cs,.cs,100
633,OpenRA.Mods.Common/Traits/Buildings/FootprintPlaceBuildingPreview.cs,OpenRA.Mods.Common,Traits/Buildings,FootprintPlaceBuildingPreview.cs,.cs,134
634,OpenRA.Mods.Common/Traits/Buildings/FreeActor.cs,OpenRA.Mods.Common,Traits/Buildings,FreeActor.cs,.cs,100
635,OpenRA.Mods.Common/Traits/Buildings/FreeActorWithDelivery.cs,OpenRA.Mods.Common,Traits/Buildings,FreeActorWithDelivery.cs,.cs,108
