10894	CLOSED	Trails with facings still 'listen' to parent actor/projectile after being spawned	Bug	2016-03-12 13:35:29 +0000 UTC
10892	OPEN	WithDecorations specified only for Neutral and Enemy stances are visible to spectators	Regression	2016-03-07 16:09:36 +0000 UTC
10888	CLOSED	[BUG] Repairing an enemy unit with the repair icon causes "Client exploit" server message	Bug	2016-03-12 13:38:44 +0000 UTC
10887	CLOSED	Un-deploying conyard removes all targets	Bug, Balancing	2018-12-17 21:19:28 +0000 UTC
10883	CLOSED	GravityBomb cannot lack an image.	Crash	2016-03-12 17:36:44 +0000 UTC
10881	CLOSED	Inability to spam "building placement" shortcuts on bleed	Regression	2016-03-05 18:47:54 +0000 UTC
10880	CLOSED	Allow the debug combat overlay being enabled while in a spectator mode	Feature	2017-08-06 07:50:46 +0000 UTC
10879	CLOSED	Crash after removing earphones	Crash, OS: MacOS X	2016-04-25 05:21:29 +0000 UTC
10878	CLOSED	Theoretical NullReferenceException in GameInfoStatsLogic	Refactor, Question / Support	2016-04-19 18:10:21 +0000 UTC
10872	CLOSED	Inner Exception of type `System.DllNotFoundException`: libgdiplus.so	Question / Support, OS: Linux	2016-03-05 13:39:44 +0000 UTC
10871	CLOSED	lazer-monkey-robots possible ?		2016-03-03 14:48:23 +0000 UTC
10870	CLOSED	Submarine Titans mod is possible?		2019-06-08 07:49:56 +0000 UTC
10869	CLOSED	Star Wars: Galactic Battlegrounds mod is possible?		2016-03-03 14:50:54 +0000 UTC
10868	CLOSED	Navigation issues with current UI and mod platform concept	Idea/Wishlist, UI	2017-12-29 12:45:11 +0000 UTC
10867	CLOSED	[Resource Center] Add mod filter to the web for maps.		2016-03-03 10:15:15 +0000 UTC
10866	CLOSED	Change the game lobby's chat label from 'Lobby' to 'Game'	Polish, UI	2016-03-04 19:11:22 +0000 UTC
10865	CLOSED	[RA] Reduce Demo Truck damage against air units.	Balancing, Red Alert	2016-05-13 16:59:26 +0000 UTC
10864	CLOSED	Property name inconsistencies	Polish	2021-03-27 18:42:58 +0000 UTC
10861	CLOSED	Put localizable texts in one external localization file		2016-03-02 13:52:29 +0000 UTC
10860	CLOSED	AI cant recognize islands and check for pathability so it lags (solution)	Performance, AI	2020-08-29 20:33:22 +0000 UTC
10859	CLOSED	Keep skirmish and multiplayer loby settings\rules after each game		2016-03-02 11:06:36 +0000 UTC
10858	CLOSED	Replace map descriptions with more appropriate metadata.	Refactor	2016-03-09 19:22:25 +0000 UTC
10855	OPEN	Support for turret firing arcs	Feature	2017-12-15 07:47:05 +0000 UTC
10854	CLOSED	Airplanes catching fire before crash	Feature	2016-03-28 19:23:40 +0000 UTC
10853	CLOSED	AI not attacking seems to be caused by lack of aggression	Bug, AI	2017-07-11 16:24:07 +0000 UTC
10852	CLOSED	AI without Refinery but not in low power will stop production.	Bug, AI	2016-03-21 23:24:57 +0000 UTC
10850	CLOSED	Duplication crate can put the free unit in impossable spots.	Red Alert, Polish	2016-04-25 14:34:38 +0000 UTC
10849	CLOSED	Game crashes on startup	Crash, Question / Support, OS: Linux	2016-03-28 08:42:37 +0000 UTC
10846	CLOSED	You can just undeploy your MCV to save it from C4.	Bug, Balancing, Red Alert	2016-05-14 11:50:42 +0000 UTC
10845	CLOSED	Remove remaining floating point calculations from simulation code.	Refactor	2016-03-28 16:46:00 +0000 UTC
10844	CLOSED	Game shouldn't crash if Valued: is not set on a Buildable unit.	Crash	2016-05-08 08:30:27 +0000 UTC
10843	CLOSED	[TS] Units can't get out from factories if there are obstacles	Bug, Tiberian Sun	2019-12-05 17:01:10 +0000 UTC
10842	OPEN	[TS] Units Ignoring Terrain and Just Pass Thru	Bug, Tiberian Sun	2019-05-12 13:40:54 +0000 UTC
10834	CLOSED	*Hit ImpactTypes broken	Bug, Regression	2016-04-26 16:07:54 +0000 UTC
10833	CLOSED	[RA] Official Map Pool: Alter Chokepoint (4 players) - balance, aesthetics	Balancing, Red Alert	2016-03-28 18:31:04 +0000 UTC
10832	CLOSED	Are you interested in creating the C&CTD/RA and D2K crossover mod (not thirdparty)?	Question / Support	2016-02-26 09:02:44 +0000 UTC
10830	CLOSED	Flares don't get rendered in allies01, soviet07 and possibly other maps	Regression	2016-04-23 14:53:47 +0000 UTC
10829	CLOSED	Add support to the GRP graphic file format (to use it in custom mods)		2019-01-10 10:01:36 +0000 UTC
10828	CLOSED	Shift locks arrow key scrolling	Bug	2017-06-01 21:07:26 +0000 UTC
10827	CLOSED	Allow to save elite rank after deploy/undeploy units	Bug	2016-07-10 13:57:58 +0000 UTC
10826	CLOSED	Is it possible to disable the shellmap?	Question / Support	2016-02-25 11:42:17 +0000 UTC
10825	CLOSED	Framework .net version issue.	Packaging, OS: Windows	2016-02-28 12:37:08 +0000 UTC
10823	CLOSED	Directional smoke trail support	Feature	2016-03-06 11:18:29 +0000 UTC
10822	CLOSED	Defensive buildings should not be frozen under fog	Idea/Wishlist, Balancing	2016-02-24 22:19:31 +0000 UTC
10818	CLOSED	HealthInit support	Feature, Map Editor	2018-12-08 21:53:14 +0000 UTC
10817	OPEN	DeployedStateInit support	Feature, Map Editor	2016-02-23 22:25:22 +0000 UTC
10815	CLOSED	Units can walk below veinholes	Polish, Tiberian Sun	2019-05-12 13:35:26 +0000 UTC
10812	CLOSED	subs "underwater" do not take damage from nukes	Balancing, Red Alert, Polish	2016-03-13 20:16:18 +0000 UTC
10811	CLOSED	Does not work combine many PNG in SHP.	Utility, Question / Support	2016-02-25 14:31:52 +0000 UTC
10810	CLOSED	More control abilities for upgrades	Feature	2017-04-19 23:30:52 +0000 UTC
10809	OPEN	Option to "lock the session" on dedicated servers.	Feature, Dedicated	2019-01-16 15:35:58 +0000 UTC
10807	CLOSED	Helicopter: Repair and Ammoreful command with shift leads to crash #crash	Crash	2016-02-23 19:35:49 +0000 UTC
10806	OPEN	Directional idle animations	Feature, Tiberian Sun	2016-02-21 23:19:03 +0000 UTC
10799	CLOSED	[RA] Nerf Demo Truck and A-Bomb damage against air units.	Balancing, Red Alert	2016-03-01 00:27:17 +0000 UTC
10798	CLOSED	[RA] Official Map Pool: Alter Encounter (6 players) - balance, aesthetics	Balancing, Red Alert	2016-03-28 18:31:04 +0000 UTC
10796	OPEN	Option to "lock the map" on dedicated servers. (Custom map-pools / Themed servers)	Feature, Dedicated	2017-10-22 12:30:12 +0000 UTC
10794	CLOSED	Voxel preview shadows are drawn above units	Map Editor, Polish, Tiberian Sun, UI	2019-09-18 15:32:20 +0000 UTC
10793	CLOSED	Upgrade mod is broken	Utility, Regression	2016-02-25 13:34:47 +0000 UTC
10792	CLOSED	Mine layer reloading gives unit repaired notification	Red Alert, Polish	2016-03-20 21:17:33 +0000 UTC
10791	CLOSED	Visceroids fusing	Feature, Tiberian Sun	2018-02-23 19:02:48 +0000 UTC
10790	CLOSED	Laser fences	Feature, Tiberian Sun	2017-04-23 00:41:37 +0000 UTC
10789	OPEN	Firestorm Generator	Feature, Tiberian Sun	2019-11-17 16:48:32 +0000 UTC
10784	CLOSED	WithShadow is not heightmap aware	Polish	2016-02-21 09:00:14 +0000 UTC
10783	CLOSED	Production widget for specs	Feature, UI	2016-02-20 21:21:50 +0000 UTC
10782	CLOSED	Build queue indicators for specs	Feature, UI	2016-02-20 21:23:50 +0000 UTC
10780	CLOSED	mpspawn not shown in editor for "Neutral" until switching to different faction and back	Map Editor, Regression	2016-03-13 16:48:36 +0000 UTC
10776	CLOSED	Player color remap crash	Crash	2016-05-14 16:55:37 +0000 UTC
10773	OPEN	Can't 'double click to select all' on a chopper if its above a submarine.	Bug	2021-02-04 01:48:36 +0000 UTC
10772	OPEN	Negative length disables sprite sequence checks	Bug	2020-01-29 17:48:36 +0000 UTC
10766	CLOSED	Red Alert 1 - Allies 05a crash on latest build	Crash, Scripting	2016-02-27 16:52:49 +0000 UTC
10763	CLOSED	WithMuzzleOverlay is broken for multiple armaments per actor	Bug	2017-04-11 10:58:48 +0000 UTC
10762	CLOSED	Palettes in the assets browser don't work properly when the shellmap is disabled	Bug, Asset Browser, Regression	2016-12-23 12:57:38 +0000 UTC
10755	OPEN	Individual factory queues + multiple available buildlimited units = bypassing buildlimit exploit	Bug	2020-09-28 17:24:45 +0000 UTC
10753	CLOSED	Change grid color for the map editor.	Map Editor, Polish	2016-03-18 18:10:49 +0000 UTC
10752	CLOSED	Add bigger terrain tiles to the map editor.	Feature, Map Editor	2021-05-14 08:08:40 +0000 UTC
10747	CLOSED	AreaBeam crash	Crash	2016-05-08 08:35:11 +0000 UTC
10745	CLOSED	[RA] Option to show/hide '% of game played' information in the replay viewer.	Feature, UI	2016-10-01 10:56:11 +0000 UTC
10743	CLOSED	Actor does not have trait of type Aircraft	Crash, Dune 2000	2016-02-13 17:56:22 +0000 UTC
10741	CLOSED	Missiles seem to ignore CruiseAltitude and MaximumLaunchAngle	Bug	2016-04-23 13:04:55 +0000 UTC
10739	CLOSED	Missiles crash with NRE if projectile Image is null	Crash, Bug	2016-02-13 20:25:50 +0000 UTC
10738	OPEN	Two values in Range on SpreadWarhead gives Divide by Zero	Crash, Mod Support	2017-07-11 02:46:35 +0000 UTC
10737	CLOSED	Exception of type `System.NotSupportedException`: No data is available for encoding 852	Crash, OS: Linux	2016-05-16 12:55:08 +0000 UTC
10736	CLOSED	RA2 Fatal Error i can not understand		2016-02-12 17:25:26 +0000 UTC
10735	CLOSED	Add switch to sequences for first facing = south	Feature	2016-10-01 10:58:42 +0000 UTC
10734	CLOSED	Holding down backspace should repeatedly delete text	Regression	2016-03-06 18:57:06 +0000 UTC
10732	OPEN	Support power timers should not reset on capture	Idea/Wishlist, Balancing	2017-10-02 06:30:43 +0000 UTC
10730	OPEN	Refactor Domain Index possible performance improvements.	Performance, Refactor	2016-02-18 19:28:18 +0000 UTC
10729	CLOSED	Adding the Map Title somewhere in spectator view	Feature, UI	2016-03-16 20:47:49 +0000 UTC
10727	CLOSED	Alpha fade-in/fade-out effect support on sprite sequences	Feature, Tiberian Sun	2021-02-24 18:20:48 +0000 UTC
10725	CLOSED	out of sync as soon as the abombs start falling on custom map NUKE SPACE	Crash	2016-10-02 01:39:25 +0000 UTC
10724	CLOSED	OpenRA.Utility.exe cant find my .ini world	Utility, Question / Support	2016-02-11 13:53:51 +0000 UTC
10718	CLOSED	[RA] The official map pool. Altering existing maps.	Balancing, Red Alert	2016-03-29 17:13:29 +0000 UTC
10717	CLOSED	Clean up the filesystem code	Refactor, Meta	2016-04-03 10:20:18 +0000 UTC
10710	CLOSED	[RA] The official map pool. ...in with the new.	Balancing, Red Alert	2016-04-17 09:11:11 +0000 UTC
10709	CLOSED	Default Game Speed doesn't change?	Bug	2016-10-01 11:02:35 +0000 UTC
10708	CLOSED	[RA] The official map pool. Out with the old...	Balancing, Red Alert	2016-04-17 09:11:11 +0000 UTC
10700	CLOSED	Mute and/or volume button for game sounds in while in menu	Feature, Audio	2016-12-23 12:57:37 +0000 UTC
10699	CLOSED	[TS] aircraft can't fly into unexplored terrain.	Polish, Tiberian Sun	2016-02-09 17:07:44 +0000 UTC
10698	CLOSED	[TS] `System.ArgumentException`: This frozen actor has no footprint! Please report a bug!	Bug, Tiberian Sun	2016-02-06 22:03:01 +0000 UTC
10694	CLOSED	Ra2 installation instructions for ubuntu		2016-02-05 13:27:05 +0000 UTC
10691	CLOSED	Crashing on Windows 10 - error C5145: must write to gl_Position	Crash	2016-04-16 15:44:26 +0000 UTC
10690	CLOSED	Re-read map files on dedicated servers without restarting it	Feature, Dedicated	2016-04-02 09:23:17 +0000 UTC
10689	CLOSED	Voxels: trait or flag for disabling shadows	Feature	2016-09-30 14:04:30 +0000 UTC
10686	CLOSED	RA2 map Dustbowl crashed when opening the radar	Crash	2016-07-01 05:39:05 +0000 UTC
10685	OPEN	Movement sounds	Feature, Audio	2016-07-30 07:34:47 +0000 UTC
10683	OPEN	Tab completion isn't working for dev commands	Regression	2016-02-22 12:32:42 +0000 UTC
10682	OPEN	Key-support for the replay-section	Feature, Polish	2016-02-03 13:53:00 +0000 UTC
10679	OPEN	[RA] Allow planes to land on airfield from both west and east.	Idea/Wishlist	2021-03-26 19:44:36 +0000 UTC
10677	CLOSED	NullReferenceException at OpenRA.Server.Connection,System.Net.Sockets.Socket	Crash, Networking	2017-02-05 18:20:06 +0000 UTC
10675	OPEN	Improvements to ClonesProducedUnits trait	Feature	2016-02-02 19:49:13 +0000 UTC
10674	CLOSED	Sometimes, the freezes shooting effect at Sardaukar.	Dune 2000, Polish	2016-02-02 18:33:42 +0000 UTC
10673	CLOSED	ArmamentInfo.RulesetLoaded should throw a YamlException if the referenced weapon doesn't exist	Mod Support	2016-02-18 15:27:47 +0000 UTC
10672	OPEN	Carryall has no inertia acceleration and stopping.	Feature, Dune 2000	2017-09-02 16:05:08 +0000 UTC
10671	CLOSED	Problem with WithProductionDoorOverlay: and Transforms:	Bug	2017-12-27 13:50:59 +0000 UTC
10668	CLOSED	Scrolling position bug in lobby if a new player joins	Polish, UI	2017-12-17 13:40:45 +0000 UTC
10665	CLOSED	ConfirmationDialogs.PromptConfirmAction dialog should size to match buttons	Polish, UI	2016-04-02 10:24:32 +0000 UTC
10663	OPEN	Replace audio file names in official mods rules with references to notifications/voices.yaml entries	Refactor	2016-10-01 11:03:33 +0000 UTC
10662	CLOSED	Use the battlefield news query to send system stats to the master server	Idea/Wishlist, Networking	2016-03-04 15:27:33 +0000 UTC
10661	CLOSED	Drop Windows XP and .NET 4.0 support.	Packaging, OS: Windows	2016-05-20 13:30:57 +0000 UTC
10660	CLOSED	Replace Server.LockBots option with Server.DisableSinglePlayer	Refactor, Dedicated	2016-02-06 14:36:24 +0000 UTC
10658	CLOSED	Paratroopers are not affected by the nuke	Balancing, Red Alert	2020-07-23 07:43:00 +0000 UTC
10656	OPEN	Suggestion: Weather Effects in Map Editor	Feature, Map Editor	2016-01-31 10:06:15 +0000 UTC
10655	OPEN	Random painting and drag delete	Feature, Map Editor	2016-01-31 12:06:58 +0000 UTC
10652	OPEN	Random tileset terrain painting	Idea/Wishlist, Map Editor	2016-01-31 22:35:30 +0000 UTC
10647	CLOSED	Can only load ra2 (fixed)	Question / Support	2016-02-02 18:32:52 +0000 UTC
10645	OPEN	Nuclear missile and satellite rocket should not be visible through fog	Polish	2016-05-09 08:52:03 +0000 UTC
10644	CLOSED	Add hotkeys for moving viewport to map edge	Feature	2016-05-16 19:21:19 +0000 UTC
10643	OPEN	Possibility to switch assets quickly	Feature, Map Editor	2016-01-30 23:51:17 +0000 UTC
10635	OPEN	Give player more control over harvester behavior	Feature, Idea/Wishlist	2016-01-29 21:46:44 +0000 UTC
10634	CLOSED	Add queued actions		2016-01-29 21:44:19 +0000 UTC
10631	CLOSED	Tiberium sun Waste Refinery in building menu for GDI	Bug, Tiberian Sun	2016-01-29 17:00:27 +0000 UTC
10629	CLOSED	CreateEffectWarhead: Support for multiple ImpactSound entries	Feature	2016-02-06 12:35:56 +0000 UTC
10626	OPEN	Stretchable vertical powerbars	Feature, UI	2020-05-02 13:50:19 +0000 UTC
10625	CLOSED	Weird attack-move behavior	Question / Support	2017-06-11 22:14:22 +0000 UTC
10622	CLOSED	Custom map lightning affect icons that use custom palettes.	Question / Support	2016-01-28 12:46:34 +0000 UTC
10619	CLOSED	Lua Function Suggestion	Scripting, Question / Support	2016-02-07 20:43:55 +0000 UTC
10617	OPEN	Lua function "Build" gets stuck when it don't have the correct prerequisites for one unit (of a list).	Bug, Scripting	2020-05-18 08:34:20 +0000 UTC
10615	CLOSED	"Please do not leave, user xxx is beeing dropped", user drops while=freeze game	Networking	2017-02-08 08:01:59 +0000 UTC
10614	CLOSED	Some players have connection issues when they leave	Networking	2017-02-08 08:01:59 +0000 UTC
10612	CLOSED	FactionImages does not work with Random faction	Bug, Map Editor	2016-01-26 21:24:15 +0000 UTC
10609	OPEN	SHP(TD) LCW Decoder limitation	Feature	2016-01-31 12:20:42 +0000 UTC
10607	CLOSED	[D2K] Crash in a new map	Crash	2016-01-26 17:42:23 +0000 UTC
10606	CLOSED	if carryall is free, it must bring half-damaged units to service depot and comeback in battlefront after repair	Idea/Wishlist	2016-10-01 11:05:00 +0000 UTC
10605	CLOSED	Where I can edit unit speeds on rock, sand, dunes etc?	Question / Support	2016-01-26 17:38:27 +0000 UTC
10604	CLOSED	Do You look into make Android support?		2016-01-26 08:26:33 +0000 UTC
10598	CLOSED	Display Freezes Until the Window is Refreshed	Bug	2016-10-01 11:08:25 +0000 UTC
10597	OPEN	Can not create OpenGL context. (Error: Invalid window)	Crash, OS: Windows	2020-05-21 16:52:13 +0000 UTC
10593	CLOSED	TD - GDI - Mission 3 crashes to desktop	Crash	2016-01-31 19:12:43 +0000 UTC
10591	CLOSED	Ability to save/store your favourite colors	Idea/Wishlist	2018-08-03 12:16:32 +0000 UTC
10589	CLOSED	No way to assign a Default AI on Custom Missions	Feature, AI	2019-09-22 16:49:30 +0000 UTC
10586	CLOSED	Game can get stuck in low tech	Balancing, Red Alert	2017-10-15 21:15:45 +0000 UTC
10575	CLOSED	Port Stargus from Stratagus engine to OpenRA engine is possible?	Question / Support	2016-01-23 18:56:22 +0000 UTC
10574	CLOSED	ReloadDelay does not appear to correctly apply to ObeliskLaserFire	Bug	2017-07-11 21:16:10 +0000 UTC
10572	CLOSED	Opening replay from folder with a space crashes client.	Crash, OS: Windows	2016-02-11 14:01:42 +0000 UTC
10566	CLOSED	d2k-infantry missing idle animation	Bug, Dune 2000	2017-02-19 17:20:05 +0000 UTC
10565	CLOSED	Stuck AI harvesters can be a problem	Performance, AI	2019-09-15 16:51:35 +0000 UTC
10560	CLOSED	EnterTransport stopped working for Soviet03 buildings	Bug, Scripting	2016-01-21 20:43:37 +0000 UTC
10556	CLOSED	Error messages during mod installation are not truncated to fit the dialog	Polish, UI	2016-06-15 20:53:42 +0000 UTC
10550	CLOSED	Types of GivesBuildableArea:	Feature	2017-11-20 14:17:14 +0000 UTC
10549	CLOSED	Integer Overflow when using actors with AttackGarrisoned Trait.	Crash	2016-09-26 16:35:54 +0000 UTC
10548	CLOSED	The current order generator may not be changed from synced code in MenuButtonsChromeLogic.OpenMenuPanel	Crash	2016-01-18 21:50:26 +0000 UTC
10545	CLOSED	Tanya shoots at MAD tank - RA 12-24-2016	Red Alert, Polish	2016-01-18 18:53:41 +0000 UTC
10544	CLOSED	release-20151224 / OS X not starting	Question / Support, OS: MacOS X	2016-01-18 08:55:31 +0000 UTC
10540	CLOSED	RA2 ChronoShift sounds are not parsed correctly	Crash, Audio	2019-05-06 08:32:42 +0000 UTC
10539	CLOSED	PLEASE DON'T POST HERE		2016-01-17 13:55:14 +0000 UTC
10534	OPEN	Z sorting issues with barrels	Bug, Polish, Tiberian Sun	2016-02-12 16:23:24 +0000 UTC
10533	CLOSED	RFE: Persistent Skirmish/multiplayer game options and ability to restart with said options	Feature	2018-11-20 21:42:06 +0000 UTC
10529	CLOSED	Installing from CD does not work	Regression	2016-01-21 18:58:09 +0000 UTC
10528	OPEN	Refactor Health into HitPoint	Feature, Idea/Wishlist, Refactor	2016-01-16 04:49:52 +0000 UTC
10527	CLOSED	Position of Leave and Stay buttons in TD reversed compared to other mods	Polish, UI	2020-03-28 10:07:42 +0000 UTC
10524	CLOSED	download-error codepage 437 not supported		2016-06-29 08:52:52 +0000 UTC
10522	OPEN	Assign specific AI type to spawn	Idea/Wishlist	2016-01-15 21:36:02 +0000 UTC
10518	CLOSED	KeyNotFoundException at LobbyUtils.<SetupFactionWidget>	Crash	2016-01-16 19:21:59 +0000 UTC
10515	OPEN	Reassign admin for game in progress upon disconnect	Feature, Networking	2016-01-24 16:33:24 +0000 UTC
10513	OPEN	Idea : Sketching tools for map creation	Idea/Wishlist, Map Editor	2016-01-15 21:01:49 +0000 UTC
10504	CLOSED	Difficulty to see enemy with GPS Satellite under FoW, if enemy's color is close to terrain's	Polish	2017-08-31 10:47:37 +0000 UTC
10503	CLOSED	Make WithParachute respect player remap colors.	Bug	2016-01-17 21:54:59 +0000 UTC
10501	OPEN	Same start positions and option to start game with all conyards/robes	Idea/Wishlist	2019-08-09 00:27:59 +0000 UTC
10500	OPEN	Be able to deploy new aircraft when an aircraft is returing to base	Bug	2016-01-13 22:37:39 +0000 UTC
10499	OPEN	Teams at the Minimap	Idea/Wishlist, UI	2016-01-13 13:39:13 +0000 UTC
10497	CLOSED	Statistics : Army size (number of units)	Feature, Idea/Wishlist, UI	2020-02-09 15:37:23 +0000 UTC
10496	CLOSED	AI won't deploy Conyard if the actor is a helicopter.	Bug, AI, Mod Support	2016-01-17 07:18:06 +0000 UTC
10495	CLOSED	Idea : A "keep formation" movement		2016-01-13 20:07:01 +0000 UTC
10494	CLOSED	multiple production tabs for cc red alert	Question / Support	2016-01-17 09:07:29 +0000 UTC
10489	CLOSED	Map download bug - Spectators kicked out as game starts	Bug	2016-03-31 19:23:46 +0000 UTC
10485	CLOSED	Abort 1v1 games, when opponent crashes at start	Feature, UI	2020-08-29 18:20:47 +0000 UTC
10484	CLOSED	(Duplicate of #10223) Chase units outside its vision in "fog of war"	Idea/Wishlist	2016-11-23 01:04:56 +0000 UTC
10483	OPEN	AI in Red Alert does not use landing boats	Idea/Wishlist, AI	2016-03-02 10:56:26 +0000 UTC
10481	CLOSED	AA guns can't shoot at aircraft outside the map	Bug	2016-01-12 19:59:17 +0000 UTC
10475	OPEN	Translation support	Feature, UI, Meta	2021-12-21 15:11:26 +0000 UTC
10474	CLOSED	Menu shown in screenshot even if not used in-game		2016-01-11 00:08:34 +0000 UTC
10473	CLOSED	Long country names will overlap the server status field.	Polish, UI	2016-01-15 19:54:15 +0000 UTC
10470	OPEN	Persistent waypoint paths.	Feature, Tiberian Sun	2021-08-06 09:44:56 +0000 UTC
10469	OPEN	Add frame/file pattern support to sequences	Feature, Artwork, Mod Support	2020-04-07 22:42:22 +0000 UTC
10466	CLOSED	Watching replays on different speeds affects superweapon timers	Polish	2016-01-22 22:19:27 +0000 UTC
10464	CLOSED	Add a way to tag actors via the Lua API	Feature, Scripting	2016-03-31 19:42:15 +0000 UTC
10463	CLOSED	Upgrade rule date for recent cloak changes is wrong		2016-01-10 05:53:19 +0000 UTC
10460	CLOSED	IndexOutOfRangeException in FootprintBounds	Crash, Tiberian Sun	2016-02-06 22:03:02 +0000 UTC
10456	CLOSED	Permanent "Fake" tag for fake buildings	Feature, Red Alert	2020-03-26 05:52:26 +0000 UTC
10455	CLOSED	Release-20151224: Attempted to finalize an undisposed DisposableAction	Crash	2016-01-09 18:40:49 +0000 UTC
10454	OPEN	Add ZOffset to RenderNameTag	Feature	2016-01-07 18:28:43 +0000 UTC
10452	CLOSED	Sending back air units after being reloaded	Bug	2019-06-20 14:01:32 +0000 UTC
10451	CLOSED	British Spy cash trick - Lowering minimum theft to 250$	Balancing, Red Alert	2016-01-21 20:27:54 +0000 UTC
10450	CLOSED	Rare Crash when entering Lobby	Crash	2016-01-08 18:14:06 +0000 UTC
10449	OPEN	Helicopters units going opposite ways - Blocking behaviour	Bug	2020-08-09 10:55:56 +0000 UTC
10448	CLOSED	Difficulty to reload Hinds / Longbows - Blocking behaviour	Bug	2018-12-02 00:29:36 +0000 UTC
10447	CLOSED	(When using dual monitors?) Print screen shows an old version of the openRA window.		2016-01-07 14:20:28 +0000 UTC
10446	CLOSED	Camo Pillbox visable under fog of war.	Question / Support	2016-01-07 14:58:27 +0000 UTC
10445	CLOSED	Add support for the OpenGL Shader Language		2016-01-07 05:11:10 +0000 UTC
10438	CLOSED	Building with turrets gets broken when attacked before finishing make anim.	Bug, Regression	2018-11-03 14:09:15 +0000 UTC
10437	CLOSED	RA balance	Balancing, Red Alert	2017-08-21 20:53:49 +0000 UTC
10436	CLOSED	Air units can land on top of ground units	Bug	2016-01-06 20:46:55 +0000 UTC
10435	OPEN	Air units do not build when a unit is returning to reload	Bug	2016-01-06 20:23:41 +0000 UTC
10434	CLOSED	Queuing order does not work with left-hand-side shift	Bug	2016-01-06 20:44:14 +0000 UTC
10433	CLOSED	MapPreview should not hold a live reference to Map	Performance	2016-02-07 14:47:40 +0000 UTC
10431	CLOSED	dogs bug		2016-01-06 09:11:55 +0000 UTC
10426	CLOSED	Balance : Nerfing Tesla Tank ?	Balancing, Red Alert	2018-02-06 23:14:30 +0000 UTC
10424	CLOSED	tesla tank doesn't auto attack while moving		2016-01-06 09:13:35 +0000 UTC
10419	CLOSED	Weird Frame per second Issue	Performance, Question / Support	2017-01-01 14:41:38 +0000 UTC
10416	CLOSED	Give the admin a 'Ready' checkbox even when in a spectator slot	Feature, UI	2017-02-06 12:05:19 +0000 UTC
10415	CLOSED	Lobby / Global tabs mouseover highlight does not work when the global chat tab is activated in the lobby.	Polish, UI	2017-05-27 11:00:01 +0000 UTC
10413	CLOSED	Question : shoot over concrete walls bug ?	Bug	2016-01-04 14:00:29 +0000 UTC
10408	CLOSED	Pinwheel of death on OS X El Capitan	OS: MacOS X	2016-04-04 19:54:10 +0000 UTC
10403	CLOSED	Invisible and non-targetable flame turret on Monster Tank Madness	Regression	2016-01-04 21:13:52 +0000 UTC
10402	OPEN	Manual powering down is inconsistent in D2K	Balancing, Dune 2000	2019-05-06 08:37:05 +0000 UTC
10398	CLOSED	Map suddently becomes completely unrevealed for one player	Red Alert, Question / Support	2016-04-17 14:53:01 +0000 UTC
10396	CLOSED	ground unit (paratrooper?) stuck outside of the map	Bug	2016-01-12 20:00:33 +0000 UTC
10395	CLOSED	Global chat can crash the game when the player is ingame	Crash	2016-01-04 14:42:17 +0000 UTC
10394	CLOSED	Facebook and Twitter buttons on the lobby-window	Idea/Wishlist, UI	2016-01-03 14:58:15 +0000 UTC
10390	OPEN	Spectator only beacons	Feature, UI	2017-06-18 21:15:50 +0000 UTC
10389	CLOSED	MAD tank needs buff	Balancing, Red Alert	2019-09-18 11:50:22 +0000 UTC
10387	CLOSED	D2k map importer has wrong actor names for Deviator and Devastator	Bug, Dune 2000, Utility	2016-01-10 22:29:56 +0000 UTC
10382	CLOSED	Arbitrary zoom / custom resolution support	Feature, UI	2020-02-04 18:56:16 +0000 UTC
10379	CLOSED	Add additional admin options to players in the lobby	Idea/Wishlist, UI	2018-07-12 19:17:19 +0000 UTC
10378	OPEN	Enum support for trait docs	Feature, Utility, Documentation	2016-01-02 11:03:09 +0000 UTC
10374	OPEN	Split mod vs user content directories	Feature, OS: Linux	2021-03-28 18:44:00 +0000 UTC
10370	CLOSED	Video installer	Feature, UI	2016-01-01 17:07:07 +0000 UTC
10367	OPEN	New game modes	Idea/Wishlist	2018-05-07 21:11:24 +0000 UTC
10361	CLOSED	Can't shoot at units frozen under fog	Regression	2016-01-23 12:45:56 +0000 UTC
10360	CLOSED	ZenHub integration	Question / Support, Meta	2016-01-01 13:57:42 +0000 UTC
10359	CLOSED	Suggestion : Restarting GPS Satellite when destroyed	Balancing, Red Alert	2020-08-29 16:29:56 +0000 UTC
10357	OPEN	Idea - Radio orders/commands in multiplayer	Idea/Wishlist	2016-01-17 16:31:47 +0000 UTC
10356	CLOSED	Add documentation how to set up a RasPi dedicated	Documentation	2016-01-29 16:09:11 +0000 UTC
10355	CLOSED	Fake structures revealed by spies	Idea/Wishlist, Balancing, Red Alert	2016-10-01 18:20:44 +0000 UTC
10351	CLOSED	hijacker can be run over	Balancing, Red Alert	2018-11-25 09:44:00 +0000 UTC
10350	CLOSED	Missiles no longer trigger splash reliably when hitting water	Bug, Red Alert, Regression	2016-01-02 16:08:53 +0000 UTC
10349	CLOSED	Footprint HitShape	Feature, Tiberian Sun	2017-06-03 22:07:09 +0000 UTC
10348	CLOSED	Lobby crash	Crash	2015-12-31 00:09:37 +0000 UTC
